LOCATIONID,LOCATIONNAME,ZONELEVELID,geometry
0-EU-ES-28-07-001-079-11-002,Opañel,8,-3.715742|-3.715749|-3.716998|-3.717935|-3.727312|-3.728299|-3.729723|-3.731684|-3.731751|-3.732103|-3.731915|-3.731564|-3.731225|-3.730559|-3.728539|-3.727713|-3.726717|-3.725406|-3.723613|-3.722712|-3.721849|-3.721084|-3.717432|-3.717271|-3.717388|-3.716372|-3.716071|-3.715953|-3.715277|-3.715199|-3.715296|-3.715658|-3.715125|-3.715516|-3.715742|40.397513|40.397738|40.397188|40.396655|40.391446|40.390775|40.389815|40.388484|40.388484|40.388246|40.388072|40.38794|40.387782|40.387412|40.386542|40.386175|40.385823|40.385615|40.38534|40.385204|40.385144|40.385191|40.385233|40.385449|40.385588|40.388662|40.389542|40.389934|40.392011|40.392334|40.393198|40.394355|40.395838|40.396978|40.397513
0-EU-ES-28-07-001-079-15-002,Pueblo Nuevo,8,-3.62673|-3.627576|-3.625428|-3.622709|-3.62037|-3.620331|-3.621203|-3.623327|-3.625631|-3.626509|-3.628315|-3.628793|-3.629246|-3.632315|-3.632684|-3.636401|-3.637942|-3.638598|-3.639489|-3.641298|-3.644319|-3.646574|-3.647984|-3.648233|-3.646192|-3.646088|-3.646011|-3.645636|-3.645525|-3.645598|-3.639581|-3.6333|-3.629781|-3.62673|40.415846|40.414305|40.413546|40.413155|40.413064|40.413203|40.414462|40.417635|40.42086|40.422081|40.424525|40.425214|40.425824|40.43007|40.430563|40.4357|40.437856|40.437709|40.437278|40.436401|40.434937|40.433844|40.433178|40.433108|40.430491|40.430099|40.429637|40.427951|40.427368|40.426557|40.423283|40.419818|40.417898|40.415846
0-EU-ES-28-07-001-079-19-001,Casco Histórico de Vicálvaro,8,-3.617106|-3.617204|-3.617211|-3.617136|-3.616999|-3.616597|-3.615146|-3.614968|-3.613309|-3.611816|-3.611028|-3.609007|-3.608521|-3.608191|-3.607704|-3.607449|-3.606855|-3.606322|-3.605372|-3.604725|-3.603121|-3.601826|-3.600916|-3.600781|-3.599873|-3.598863|-3.598503|-3.600844|-3.601941|-3.603657|-3.605153|-3.605056|-3.606925|-3.608008|-3.609224|-3.609023|-3.608978|-3.609157|-3.609983|-3.613893|-3.614963|-3.615639|-3.616709|-3.617106|40.405644|40.405638|40.405211|40.404486|40.404075|40.402965|40.402834|40.402786|40.402298|40.401859|40.402793|40.40174|40.401524|40.401383|40.401173|40.400956|40.400816|40.400666|40.400372|40.40033|40.400349|40.400174|40.401479|40.40168|40.402414|40.403184|40.403535|40.404563|40.405046|40.405732|40.405811|40.406086|40.406125|40.406138|40.406034|40.404153|40.403707|40.403574|40.404129|40.404646|40.40478|40.405001|40.405466|40.405644
0-EU-ES-28-07-001-079-20-007,Canillejas,8,-3.619911|-3.619595|-3.619198|-3.618465|-3.618017|-3.617673|-3.616508|-3.616167|-3.616864|-3.614948|-3.612462|-3.612177|-3.611381|-3.610518|-3.608616|-3.607937|-3.606448|-3.605417|-3.604017|-3.602604|-3.602223|-3.602281|-3.602655|-3.605747|-3.604995|-3.605574|-3.60583|-3.61831|-3.619911|40.449668|40.447828|40.446933|40.446177|40.44503|40.444885|40.444346|40.444059|40.44366|40.440205|40.435709|40.434496|40.434657|40.434771|40.435067|40.435178|40.43575|40.436155|40.437378|40.439144|40.440111|40.441046|40.441872|40.446944|40.447998|40.44936|40.449749|40.449679|40.449668
0-EU-ES-28-07-001-079-12-002,12 de Octubre-Orcasur,8,-3.69069|-3.692131|-3.694008|-3.695266|-3.695801|-3.69989|-3.700357|-3.700982|-3.701334|-3.701621|-3.70237|-3.702559|-3.702643|-3.702693|-3.70279|-3.703268|-3.703427|-3.703589|-3.703781|-3.704113|-3.705132|-3.703649|-3.701948|-3.698548|-3.696675|-3.693984|-3.694239|-3.694855|-3.694943|-3.694749|-3.69417|-3.691919|-3.690573|-3.689901|-3.69069|40.382883|40.384116|40.382183|40.380884|40.380318|40.378594|40.37827|40.377822|40.377382|40.376919|40.375663|40.37518|40.374714|40.374083|40.372804|40.371583|40.371125|40.369767|40.368359|40.367179|40.363665|40.363564|40.363608|40.364264|40.364455|40.364504|40.368741|40.373704|40.374987|40.375885|40.376843|40.380273|40.381872|40.382297|40.382883
0-EU-ES-28-07-001-079-01-004,Chueca-Justicia,8,-3.700262|-3.699686|-3.699664|-3.699027|-3.696489|-3.695702|-3.695567|-3.693675|-3.693108|-3.692697|-3.692439|-3.692158|-3.691208|-3.690643|-3.690453|-3.691172|-3.692286|-3.693171|-3.694884|-3.695337|-3.695919|-3.697139|-3.697752|-3.69957|-3.701135|-3.70151|-3.701932|-3.70242|-3.702209|-3.701311|-3.700917|-3.700761|-3.700659|-3.700689|-3.700924|-3.701106|-3.701237|-3.701428|-3.701511|-3.701654|-3.701184|-3.700694|-3.700262|40.41988|40.419758|40.419752|40.419563|40.418813|40.418977|40.419005|40.419364|40.419498|40.419986|40.420447|40.421225|40.423183|40.424618|40.425019|40.425374|40.425934|40.426356|40.42723|40.427471|40.427751|40.427926|40.428061|40.428458|40.428802|40.428878|40.428971|40.429057|40.428545|40.426338|40.425358|40.424984|40.423999|40.423095|40.422022|40.421538|40.421178|40.420626|40.420351|40.420029|40.419993|40.419934|40.41988
0-EU-ES-28-07-001-079-13-004,Palomeras sureste,8,-3.640427|-3.641757|-3.642811|-3.643879|-3.64554|-3.64706|-3.647826|-3.648295|-3.648436|-3.648923|-3.64995|-3.650505|-3.650986|-3.65193|-3.652855|-3.652786|-3.652618|-3.649811|-3.647824|-3.645425|-3.639047|-3.636056|-3.62487|-3.625334|-3.62451|-3.623436|-3.622454|-3.621879|-3.62646|-3.631096|-3.636377|-3.639975|-3.640427|40.393777|40.391969|40.390548|40.389085|40.386936|40.384964|40.383976|40.383506|40.38335|40.382925|40.382284|40.382033|40.381849|40.381575|40.381404|40.377771|40.376047|40.376236|40.376694|40.37725|40.378704|40.379403|40.382026|40.383461|40.384485|40.38705|40.389433|40.39081|40.391827|40.392831|40.393973|40.394752|40.393777
0-EU-ES-28-07-001-079-18-001,Casco Histórico de Vallecas,8,-3.632917|-3.632661|-3.629962|-3.62878|-3.62765|-3.628849|-3.630145|-3.629672|-3.62797|-3.626651|-3.625554|-3.625151|-3.624692|-3.625848|-3.624177|-3.624788|-3.625739|-3.625309|-3.625035|-3.624568|-3.624405|-3.623774|-3.620971|-3.619765|-3.618897|-3.617462|-3.616615|-3.614882|-3.614408|-3.615324|-3.615595|-3.615759|-3.61572|-3.615304|-3.613634|-3.615036|-3.617275|-3.617298|-3.617511|-3.618414|-3.617321|-3.618846|-3.619034|-3.619204|-3.63079|-3.632917|40.380132|40.379801|40.379584|40.379484|40.37925|40.378289|40.377243|40.377198|40.377265|40.37737|40.376435|40.376114|40.375939|40.374858|40.373475|40.373033|40.372263|40.371848|40.37141|40.370378|40.370032|40.368691|40.369151|40.369231|40.369461|40.36963|40.370059|40.37087|40.371084|40.372019|40.372571|40.373382|40.37406|40.375054|40.37928|40.379402|40.379488|40.380111|40.380874|40.380811|40.381391|40.382644|40.382891|40.383368|40.38062|40.380132
0-EU-ES-28-07-001-079-13-006,Numancia,8,-3.668173|-3.668374|-3.669272|-3.669191|-3.667172|-3.666066|-3.665293|-3.664737|-3.664084|-3.662391|-3.661817|-3.659935|-3.657054|-3.656485|-3.654177|-3.653785|-3.653556|-3.652831|-3.6517|-3.64815|-3.647153|-3.648071|-3.649622|-3.650574|-3.651674|-3.65241|-3.654193|-3.655106|-3.655771|-3.657219|-3.658787|-3.662025|-3.66528|-3.665941|-3.666295|-3.666715|-3.667831|-3.668173|40.399903|40.399554|40.39833|40.398281|40.397246|40.396678|40.396247|40.395953|40.395609|40.394721|40.394432|40.393434|40.391916|40.391791|40.39159|40.393346|40.393744|40.394503|40.395429|40.397788|40.39848|40.399278|40.400736|40.401639|40.40267|40.403296|40.404786|40.405203|40.405393|40.405821|40.405934|40.406164|40.406376|40.405064|40.404243|40.403191|40.400585|40.399903
0-EU-ES-28-07-001-079-02-002,Acacias,8,-3.710518|-3.711682|-3.71183|-3.712029|-3.712291|-3.712628|-3.712974|-3.713949|-3.714135|-3.714245|-3.714352|-3.714639|-3.714793|-3.714822|-3.714911|-3.714982|-3.714384|-3.713478|-3.711064|-3.710324|-3.709346|-3.70564|-3.704704|-3.702145|-3.700913|-3.69934|-3.699426|-3.699594|-3.700535|-3.701168|-3.702066|-3.702483|-3.702544|-3.702576|-3.702733|-3.703245|-3.705825|-3.707124|-3.710518|40.406438|40.4067|40.406318|40.405841|40.405254|40.404505|40.403775|40.401717|40.401324|40.401093|40.400878|40.400295|40.399983|40.399924|40.399734|40.399585|40.399425|40.399023|40.397204|40.39681|40.39646|40.395382|40.395003|40.397863|40.399234|40.400922|40.401048|40.401274|40.402434|40.403244|40.404392|40.404928|40.404981|40.405009|40.404967|40.405086|40.405575|40.405809|40.406438
0-EU-ES-28-07-001-079-07-001,Gaztambide,8,-3.718278|-3.718419|-3.717834|-3.717348|-3.717995|-3.717667|-3.716962|-3.71671|-3.716412|-3.716284|-3.713199|-3.711898|-3.711829|-3.711723|-3.711604|-3.711513|-3.711429|-3.71139|-3.711336|-3.711121|-3.715436|-3.716232|-3.716978|-3.717612|-3.71767|-3.717718|-3.717855|-3.718001|-3.7181|-3.718278|40.435523|40.434743|40.433922|40.433239|40.432997|40.432551|40.43158|40.431228|40.430809|40.430627|40.430343|40.430208|40.430324|40.431717|40.433072|40.434148|40.435281|40.43572|40.436323|40.438912|40.439079|40.439126|40.439177|40.439229|40.439024|40.438745|40.437909|40.437141|40.436498|40.435523
0-EU-ES-28-07-001-079-13-002,San Diego,8,-3.667983|-3.666899|-3.666104|-3.66475|-3.664201|-3.663936|-3.663431|-3.663492|-3.663768|-3.663916|-3.664338|-3.664543|-3.664892|-3.665104|-3.66442|-3.664179|-3.663976|-3.663801|-3.662416|-3.663286|-3.664092|-3.664739|-3.664961|-3.665358|-3.66605|-3.667128|-3.668458|-3.668909|-3.66929|-3.671621|-3.673429|-3.672339|-3.672262|-3.67124|-3.670327|-3.669733|-3.66912|-3.667983|40.381563|40.380576|40.381168|40.382223|40.382674|40.382478|40.383111|40.38342|40.384578|40.385322|40.387782|40.388579|40.38972|40.390319|40.391407|40.392026|40.392603|40.393086|40.394714|40.395185|40.395614|40.39595|40.396069|40.396276|40.396662|40.397219|40.397899|40.39813|40.398313|40.395594|40.394391|40.390603|40.390364|40.38715|40.384863|40.38384|40.38295|40.381563
0-EU-ES-28-07-001-079-05-003,Ciudad Jardín,8,-3.665296|-3.665416|-3.665478|-3.665513|-3.665529|-3.666832|-3.667462|-3.66814|-3.668715|-3.669646|-3.67027|-3.671703|-3.672885|-3.67339|-3.673756|-3.674139|-3.674411|-3.674821|-3.675358|-3.675926|-3.677599|-3.677859|-3.677941|-3.677981|-3.67836|-3.678734|-3.678283|-3.677642|-3.677085|-3.676784|-3.675926|-3.675448|-3.674881|-3.674592|-3.674188|-3.673877|-3.673427|-3.670785|-3.669589|-3.669393|-3.669223|-3.668985|-3.66854|-3.66806|-3.667558|-3.667087|-3.666563|-3.665668|-3.664941|-3.665296|40.451234|40.451643|40.45185|40.452349|40.452477|40.452302|40.452346|40.452402|40.452453|40.452469|40.452438|40.452106|40.451834|40.451734|40.451653|40.451641|40.451629|40.451642|40.451629|40.451632|40.451634|40.449054|40.4485|40.448146|40.444606|40.441361|40.441558|40.441854|40.442112|40.442284|40.442771|40.443157|40.443614|40.443851|40.444201|40.444424|40.444717|40.446345|40.447179|40.447325|40.447459|40.447646|40.447993|40.448246|40.448517|40.448772|40.449079|40.449804|40.450399|40.451234
0-EU-ES-28-07-001-079-02-004,Legazpi,8,-3.698082|-3.697683|-3.692822|-3.690722|-3.690229|-3.689953|-3.688099|-3.687308|-3.686757|-3.68626|-3.685409|-3.684837|-3.683921|-3.683676|-3.683261|-3.682826|-3.682288|-3.681107|-3.680481|-3.679942|-3.678969|-3.677887|-3.676708|-3.676422|-3.678545|-3.679717|-3.68107|-3.682562|-3.683926|-3.68476|-3.687245|-3.688509|-3.688902|-3.690222|-3.694455|-3.695041|-3.695062|-3.695225|-3.696967|-3.698082|40.389126|40.388705|40.384705|40.382903|40.382567|40.382347|40.383082|40.383251|40.383365|40.383459|40.38363|40.383785|40.38402|40.384108|40.384285|40.38472|40.385223|40.386926|40.387828|40.388588|40.389983|40.390999|40.392133|40.392294|40.394052|40.395139|40.394597|40.393795|40.393124|40.394038|40.392778|40.392405|40.393097|40.392673|40.39126|40.391361|40.391187|40.390983|40.389852|40.389126
0-EU-ES-28-07-001-079-07-004,Almagro,8,-3.700133|-3.699878|-3.699487|-3.699021|-3.698766|-3.698605|-3.698491|-3.697621|-3.697144|-3.696622|-3.696492|-3.696047|-3.695901|-3.695799|-3.695778|-3.695591|-3.695377|-3.694902|-3.693828|-3.69368|-3.693148|-3.69277|-3.692303|-3.691424|-3.691322|-3.690452|-3.69038|-3.690272|-3.690099|-3.690004|-3.689843|-3.68965|-3.689474|-3.689359|-3.68876|-3.688429|-3.688511|-3.688559|-3.688818|-3.689402|-3.689992|-3.690485|-3.690703|-3.691613|-3.692533|-3.692937|-3.69457|-3.695637|-3.696773|-3.697849|-3.698614|-3.699928|-3.700291|-3.700133|40.438148|40.437563|40.436713|40.435566|40.434977|40.434634|40.434377|40.432342|40.431261|40.429996|40.429715|40.428631|40.42828|40.428079|40.427962|40.427595|40.427492|40.42724|40.426691|40.426617|40.426346|40.426165|40.425944|40.425503|40.425451|40.425019|40.425259|40.425615|40.426331|40.426716|40.427381|40.428171|40.428891|40.429418|40.431758|40.433044|40.433599|40.433845|40.435206|40.4361|40.436959|40.437651|40.437998|40.438072|40.438116|40.438131|40.438205|40.438264|40.438307|40.438368|40.43841|40.438466|40.43848|40.438148
0-EU-ES-28-07-001-079-10-005,Campamento,8,-3.76619|-3.774319|-3.776039|-3.777999|-3.778222|-3.778077|-3.778389|-3.779063|-3.779586|-3.779753|-3.780099|-3.780945|-3.781835|-3.789284|-3.789053|-3.793101|-3.796137|-3.805634|-3.810077|-3.819362|-3.824163|-3.832982|-3.83276|-3.830453|-3.829055|-3.825079|-3.823184|-3.82117|-3.819889|-3.812963|-3.810697|-3.807017|-3.804574|-3.798412|-3.792851|-3.789845|-3.785719|-3.781017|-3.776923|-3.771449|-3.766797|-3.765064|-3.76619|40.39917|40.400187|40.400019|40.399468|40.39796|40.39751|40.397451|40.39715|40.396802|40.396311|40.395768|40.395141|40.394039|40.392108|40.393886|40.392918|40.392273|40.392123|40.392242|40.396396|40.396253|40.395707|40.394555|40.39115|40.389185|40.383914|40.380848|40.379102|40.377639|40.369743|40.363971|40.36665|40.36855|40.373258|40.377584|40.379959|40.383095|40.386604|40.389743|40.393973|40.397607|40.399027|40.39917
0-EU-ES-28-07-001-079-10-006,Cuatro Vientos,8,-3.770749|-3.775125|-3.77719|-3.780769|-3.781518|-3.78227|-3.78273|-3.78303|-3.783623|-3.783833|-3.78422|-3.784596|-3.784856|-3.785189|-3.786149|-3.787628|-3.789769|-3.79402|-3.798804|-3.80702|-3.804679|-3.802931|-3.797765|-3.794453|-3.791078|-3.787624|-3.784781|-3.782048|-3.780237|-3.777397|-3.774705|-3.771633|-3.771536|-3.767636|-3.767037|-3.766942|-3.766269|-3.771575|-3.771027|-3.770749|40.37396|40.374615|40.374929|40.375498|40.375615|40.375993|40.376436|40.37683|40.377596|40.378053|40.378924|40.379764|40.380061|40.380356|40.380888|40.381653|40.380022|40.376645|40.372907|40.366637|40.364819|40.363357|40.361904|40.361467|40.360024|40.358658|40.359951|40.361443|40.361925|40.364351|40.361278|40.362778|40.365481|40.366064|40.366141|40.366618|40.37|40.370988|40.373003|40.37396
0-EU-ES-28-07-001-079-07-006,Vallehermoso,8,-3.706731|-3.708035|-3.708471|-3.708999|-3.709326|-3.710353|-3.712319|-3.714447|-3.714812|-3.715927|-3.716994|-3.717456|-3.718038|-3.718238|-3.719331|-3.719646|-3.719837|-3.719935|-3.719968|-3.719795|-3.719567|-3.719062|-3.718338|-3.718025|-3.71771|-3.717593|-3.71761|-3.716255|-3.715827|-3.712631|-3.711172|-3.709905|-3.708349|-3.707351|-3.707105|-3.70672|-3.705187|-3.704246|-3.704199|-3.704174|-3.704149|-3.704139|-3.704103|-3.70408|-3.704067|-3.704061|-3.704038|-3.704005|-3.703962|-3.703981|-3.704613|-3.705484|-3.706731|40.447081|40.447147|40.447172|40.447117|40.447075|40.446794|40.446297|40.445784|40.445794|40.446151|40.446573|40.446692|40.446709|40.446698|40.445627|40.445299|40.445146|40.444984|40.444927|40.443727|40.443466|40.442579|40.441232|40.440627|40.440032|40.439436|40.439229|40.439127|40.439104|40.438974|40.438922|40.438876|40.438806|40.438778|40.438773|40.438757|40.438701|40.438671|40.439962|40.440819|40.441737|40.442268|40.443252|40.443897|40.444103|40.444316|40.445144|40.445898|40.44662|40.446907|40.446958|40.447028|40.447081
0-EU-ES-28-07-001-079-15-008,Atalaya,8,-3.665608|-3.665273|-3.665003|-3.664315|-3.663845|-3.663505|-3.663351|-3.662993|-3.663821|-3.662699|-3.66207|-3.662458|-3.662645|-3.663049|-3.663428|-3.66395|-3.66606|-3.667531|-3.668598|-3.668473|-3.667873|-3.666131|-3.665831|-3.665608|40.461233|40.460572|40.460022|40.460321|40.460576|40.460795|40.460923|40.461209|40.461875|40.46284|40.463399|40.464071|40.46475|40.466185|40.46753|40.467413|40.467072|40.466825|40.466674|40.466499|40.465646|40.462279|40.461689|40.461233
0-EU-ES-28-07-001-079-13-003,Palomeras Bajas,8,-3.653977|-3.65487|-3.656488|-3.657056|-3.659869|-3.662391|-3.663794|-3.663972|-3.664092|-3.664415|-3.665094|-3.664979|-3.664881|-3.664638|-3.664536|-3.664379|-3.664321|-3.663974|-3.663915|-3.663779|-3.663736|-3.663665|-3.66353|-3.66349|-3.663426|-3.663936|-3.664201|-3.664773|-3.66531|-3.666092|-3.666899|-3.665583|-3.665382|-3.664422|-3.662319|-3.659612|-3.657198|-3.655266|-3.654093|-3.652626|-3.652796|-3.652863|-3.653083|-3.653084|-3.653032|-3.652929|-3.653725|-3.653977|40.391566|40.391648|40.391788|40.391913|40.393378|40.394714|40.393086|40.392602|40.392259|40.391407|40.390323|40.389986|40.389704|40.388896|40.388567|40.387974|40.387704|40.385691|40.385329|40.384636|40.384446|40.384156|40.383586|40.38342|40.383107|40.382469|40.382662|40.382211|40.381777|40.381177|40.380571|40.379648|40.379504|40.378833|40.377878|40.376812|40.376264|40.376015|40.376006|40.376038|40.377741|40.381423|40.384008|40.38669|40.387364|40.389235|40.39134|40.391566
0-EU-ES-28-07-001-079-17-003,Butarque,8,-3.680902|-3.681313|-3.681808|-3.682919|-3.683382|-3.683719|-3.683555|-3.683491|-3.683519|-3.683769|-3.683915|-3.684273|-3.684715|-3.685757|-3.687292|-3.688544|-3.690143|-3.692516|-3.69227|-3.692251|-3.687772|-3.684707|-3.683653|-3.682003|-3.680644|-3.680519|-3.679022|-3.670243|-3.663453|-3.661559|-3.658202|-3.657507|-3.657989|-3.658704|-3.658879|-3.66093|-3.661797|-3.663231|-3.663519|-3.664445|-3.664771|-3.669591|-3.669191|-3.669106|-3.669893|-3.672443|-3.673256|-3.673682|-3.673968|-3.675695|-3.676426|-3.67746|-3.680081|-3.680902|40.359794|40.359369|40.358816|40.357633|40.356895|40.354922|40.351159|40.34738|40.343742|40.339355|40.33861|40.337872|40.336958|40.335626|40.334432|40.333718|40.333172|40.332649|40.321634|40.320522|40.321925|40.322253|40.323289|40.323627|40.324684|40.325699|40.32647|40.325222|40.329465|40.3278|40.327875|40.329246|40.331054|40.332643|40.333756|40.33569|40.337949|40.339513|40.341765|40.343353|40.343933|40.34514|40.346929|40.347867|40.349453|40.350102|40.350845|40.351881|40.353055|40.353798|40.354061|40.357203|40.35878|40.359794
0-EU-ES-28-07-001-079-21-003,Casco Histórico de Barajas,8,-3.582087|-3.581339|-3.5808|-3.580426|-3.579307|-3.57818|-3.576947|-3.576473|-3.575994|-3.57513|-3.574571|-3.574378|-3.57438|-3.574648|-3.575037|-3.575687|-3.576617|-3.577133|-3.578111|-3.57883|-3.579856|-3.580542|-3.581101|-3.581397|-3.582295|-3.582444|-3.582399|-3.581752|-3.581527|-3.581438|-3.581893|-3.582087|40.467849|40.467405|40.467632|40.467963|40.469817|40.470692|40.471644|40.471451|40.471294|40.471415|40.47285|40.473783|40.474278|40.474935|40.475632|40.476329|40.477122|40.477576|40.478401|40.478934|40.479342|40.479538|40.479627|40.47851|40.476028|40.475413|40.47489|40.471976|40.470826|40.469209|40.468225|40.467849
0-EU-ES-28-07-001-079-21-005,Campo de las Naciones-Corralejos,8,-3.605506|-3.605346|-3.605293|-3.601091|-3.600446|-3.599856|-3.595719|-3.593139|-3.590082|-3.588956|-3.584462|-3.583354|-3.582539|-3.58224|-3.582762|-3.583688|-3.584404|-3.585418|-3.587805|-3.593408|-3.59517|-3.599679|-3.6014|-3.602806|-3.603208|-3.606634|-3.608822|-3.615894|-3.623536|-3.624242|-3.624634|-3.624269|-3.627843|-3.626904|-3.625858|-3.624779|-3.623503|-3.621714|-3.620999|-3.619064|-3.617736|-3.61228|-3.611145|-3.608818|-3.607629|-3.606553|-3.605506|40.452966|40.452814|40.452774|40.456669|40.457268|40.457677|40.459531|40.460593|40.461917|40.462387|40.465323|40.466112|40.467093|40.467596|40.467945|40.468317|40.468476|40.468572|40.468639|40.46876|40.468807|40.469417|40.469863|40.470347|40.470483|40.471626|40.471875|40.471981|40.472342|40.47143|40.470232|40.46875|40.468397|40.467182|40.465816|40.464387|40.462841|40.460778|40.460202|40.459014|40.458306|40.455426|40.455032|40.45434|40.454007|40.453585|40.452966
0-EU-ES-28-07-001-079-11-007,Abrantes,8,-3.719661|-3.719022|-3.718847|-3.718715|-3.718454|-3.717715|-3.717406|-3.718018|-3.721088|-3.721844|-3.722704|-3.725386|-3.726335|-3.726715|-3.727693|-3.727909|-3.727959|-3.72896|-3.729133|-3.729827|-3.730655|-3.731586|-3.732235|-3.732579|-3.732843|-3.737213|-3.736309|-3.735058|-3.734437|-3.735702|-3.736061|-3.736416|-3.736155|-3.735444|-3.733936|-3.728608|-3.726566|-3.722742|-3.720897|-3.719725|-3.719661|40.374289|40.379557|40.380993|40.381481|40.382341|40.384851|40.385225|40.38522|40.385189|40.385143|40.385201|40.385609|40.385761|40.38582|40.386164|40.385594|40.385518|40.384037|40.383799|40.382783|40.381834|40.380629|40.379787|40.37934|40.379246|40.377755|40.37714|40.376289|40.375865|40.374704|40.37431|40.373844|40.37384|40.373796|40.373656|40.373156|40.373289|40.373518|40.373646|40.37372|40.374289
0-EU-ES-28-07-001-079-05-006,Castilla,8,-3.685388|-3.685545|-3.685735|-3.687085|-3.687243|-3.68759|-3.688263|-3.68891|-3.68919|-3.689347|-3.687883|-3.686785|-3.686043|-3.682979|-3.681961|-3.680658|-3.680032|-3.679231|-3.678973|-3.678173|-3.677068|-3.676381|-3.676065|-3.674982|-3.674373|-3.673814|-3.671882|-3.671259|-3.66864|-3.66973|-3.670093|-3.671063|-3.671978|-3.67279|-3.673642|-3.674001|-3.674435|-3.674472|-3.674077|-3.673822|-3.673479|-3.674245|-3.678146|-3.679919|-3.682441|-3.683122|-3.684054|-3.685046|-3.685388|40.482014|40.480867|40.480026|40.474717|40.47411|40.472783|40.470188|40.467713|40.466588|40.466034|40.466303|40.466519|40.46669|40.467325|40.467401|40.467505|40.467554|40.467614|40.467491|40.467504|40.467773|40.46767|40.467624|40.467303|40.467122|40.466954|40.466221|40.466193|40.466652|40.468243|40.468783|40.470042|40.471219|40.472168|40.473886|40.474597|40.476933|40.478558|40.480408|40.48157|40.48401|40.484004|40.483926|40.483545|40.482953|40.482822|40.482735|40.482537|40.482014
0-EU-ES-28-07-001-079-17-004,Los Rosales,8,-3.693993|-3.693541|-3.693386|-3.693324|-3.693232|-3.693067|-3.692979|-3.687991|-3.687048|-3.685959|-3.685308|-3.684776|-3.684142|-3.684022|-3.683593|-3.683729|-3.683733|-3.683423|-3.682953|-3.680879|-3.681841|-3.682845|-3.685376|-3.688961|-3.691239|-3.693993|40.364481|40.360861|40.359621|40.358657|40.355573|40.350449|40.345838|40.347089|40.347455|40.347997|40.348422|40.349004|40.349932|40.350533|40.351428|40.354426|40.354935|40.356898|40.357623|40.359859|40.361186|40.361498|40.362402|40.363678|40.36422|40.364481
0-EU-ES-28-07-001-079-17-001,San Andrés,8,-3.720713|-3.721376|-3.72181|-3.722704|-3.723775|-3.724114|-3.724566|-3.724823|-3.722762|-3.72004|-3.712904|-3.712298|-3.708064|-3.703303|-3.696441|-3.693284|-3.692282|-3.692523|-3.692652|-3.692793|-3.692994|-3.693908|-3.694389|-3.695094|-3.69576|-3.69712|-3.698267|-3.698912|-3.699539|-3.700519|-3.701743|-3.703459|-3.705452|-3.706259|-3.70671|-3.706981|-3.707207|-3.705544|-3.705165|-3.713643|-3.716713|-3.718478|-3.720713|40.36477|40.3596|40.356545|40.350146|40.342232|40.340128|40.336179|40.333809|40.332945|40.330899|40.327453|40.32372|40.323043|40.321997|40.32217|40.320182|40.320499|40.332608|40.337443|40.341198|40.345824|40.34581|40.345783|40.345807|40.34585|40.346166|40.346698|40.347128|40.347689|40.348558|40.349442|40.35069|40.352272|40.353077|40.353741|40.354394|40.355812|40.362675|40.363653|40.364206|40.364514|40.364649|40.36477
0-EU-ES-28-07-001-079-06-002,Cuatro Caminos,8,-3.702278|-3.702451|-3.702704|-3.702803|-3.702844|-3.703161|-3.703205|-3.703278|-3.703531|-3.703799|-3.70393|-3.703988|-3.70212|-3.700919|-3.698664|-3.696491|-3.695745|-3.693653|-3.691182|-3.690628|-3.690431|-3.690323|-3.690241|-3.690755|-3.69139|-3.693195|-3.695177|-3.695983|-3.696907|-3.698884|-3.699701|-3.701037|-3.701499|-3.701837|-3.702278|40.456067|40.455621|40.454937|40.454369|40.454033|40.45255|40.452299|40.451824|40.449981|40.448249|40.447397|40.446915|40.446797|40.446722|40.446578|40.44646|40.446431|40.446326|40.446212|40.452049|40.454116|40.455202|40.456108|40.45617|40.456208|40.456298|40.456394|40.456441|40.456499|40.456946|40.457124|40.457398|40.457495|40.45695|40.456067
0-EU-ES-28-07-001-079-12-006,Zofío,8,-3.711759|-3.711883|-3.712155|-3.713122|-3.716924|-3.717423|-3.717742|-3.718842|-3.719244|-3.719382|-3.719702|-3.716089|-3.714285|-3.713761|-3.712209|-3.712209|-3.712229|-3.711515|-3.711284|-3.711266|-3.711353|-3.711483|-3.711636|-3.711759|40.385033|40.385163|40.385157|40.385167|40.385209|40.38522|40.384845|40.380985|40.377594|40.376675|40.373815|40.373811|40.373753|40.373642|40.373292|40.376106|40.377389|40.379659|40.380827|40.382688|40.384065|40.384563|40.384845|40.385033
